,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,0.13154886004438815,0.05785123966942196,-1.0,-0.0472794493920512,-1.0,0.4723926380368102,-0.48702290076335886,-0.7777777777777777,-0.5428571428571423,-0.5612903225806454,-0.32631578947368434,-0.2788732394366198,-0.3043478260869561,-0.24999999999999956,0.06824925816023741,0.049853372434017995,0.08656716417910504,0.03244837758112107,-0.16826503923278047,-0.6502914238134885,-0.2464358452138491,-0.24643584521384954
1,0.0855471114399089,0.02479338842975265,-1.0,-0.13679088052930233,-1.0,0.4723926380368102,-0.7251908396946565,-0.7777777777777777,-0.5714285714285712,-0.38709677419354893,-0.3157894736842102,-0.267605633802817,-0.25217391304347814,-0.21999999999999975,0.014836795252225699,-0.0029325513196480912,0.04477611940298498,-0.044247787610619316,-0.16826503923278047,-0.6502914238134885,-0.3523421588594702,-0.3523421588594706
2,0.07518999260205828,0.01928374655647369,-1.0,-0.14079128595028667,-1.0,0.4723926380368102,-0.801526717557252,-0.7777777777777777,-0.5028571428571422,-0.741935483870968,-0.33157894736842053,-0.28450704225352075,-0.16521739130434732,-0.19999999999999973,0.0029673590504448732,-0.00879765395894383,0.03283582089552217,-0.07374631268436627,-0.16826503923278047,-0.6502914238134885,-0.4012219959266803,-0.40122199592668073
3,-0.058309233976729935,-0.11845730027548163,-0.666666666666667,-0.2805691374338197,-0.6190476190476186,0.4723926380368102,-1.0,-0.7777777777777777,-0.5542857142857143,-0.838709677419355,-0.3421052631578947,-0.295774647887324,-0.13043478260869534,-0.16999999999999993,-0.1394658753709197,-0.1378299120234603,-0.08656716417910415,-0.19764011799410053,0.22755013077593667,0.12905911740216602,-0.41344195519348226,-0.4134419551934827
4,-0.007666958100746246,-0.04683195592286449,-0.583333333333333,-0.25410184916097567,-0.5238095238095237,-0.018404907975458684,-0.969465648854962,-0.7777777777777777,-0.9142857142857137,-0.709677419354839,-0.3736842105263154,-0.32957746478873284,-0.10434782608695592,-0.15000000000000036,-0.05044510385756684,-0.07917888563049891,-0.020895522388059806,-0.11504424778761013,0.22755013077593667,0.12905911740216602,-0.454989816700611,-0.454989816700611
5,-0.041226713296119044,-0.0688705234159781,-0.583333333333333,-0.4212239064813188,-0.5238095238095237,-0.14110429447852724,-0.969465648854962,-0.6711111111111103,-0.9999999999999996,-0.548387096774194,-0.3947368421052633,-0.35211267605633845,-0.0608695652173914,-0.11999999999999922,-0.08011869436201735,-0.10263929618768275,-0.04477611940298454,-0.1327433628318584,0.22755013077593667,0.12905911740216602,-0.48268839103869654,-0.48268839103869654
6,-0.03281996099266893,-0.04132231404958686,-0.583333333333333,-0.29322119832578597,-0.5238095238095237,-0.14110429447852724,-0.969465648854962,-0.3955555555555552,-0.9999999999999996,-0.645161290322581,-0.3947368421052633,-0.35211267605633845,-0.04347826086956452,-0.10000000000000053,-0.04451038575667665,-0.07917888563049802,-0.014925373134328623,-0.08554572271386451,0.22755013077593667,0.12905911740216602,-0.5217922606924645,-0.5217922606924645
7,-0.034635819490214104,-0.05785123966942196,-0.583333333333333,-0.04724228186882051,-0.5238095238095237,-0.14110429447852724,-0.969465648854962,-0.33333333333333304,-0.9999999999999996,-0.41935483870967794,-0.42105263157894735,-0.380281690140845,-0.04347826086956452,-0.10000000000000053,-0.08011869436201735,-0.10850439882697893,-0.044776119402985426,-0.10324483775811277,0.22755013077593667,0.12905911740216602,-0.6782077393075352,-0.6782077393075361
8,-0.10437823659963685,-0.14600550964187287,-0.583333333333333,-0.1353284859803514,-0.5238095238095237,-0.14110429447852724,-0.9389312977099238,-0.6888888888888882,-0.9999999999999996,-0.612903225806452,-0.42105263157894735,-0.380281690140845,-0.04347826086956452,-0.10000000000000053,-0.15727002967358983,-0.19061583577712593,-0.1283582089552242,-0.16814159292035358,0.22755013077593667,0.12905911740216602,-0.6423625254582483,-0.6423625254582483
9,-0.15596206873360652,-0.19008264462809876,-0.583333333333333,-0.3163398697437598,-0.5238095238095237,-0.14110429447852724,-0.8473282442748091,-0.7777777777777777,-0.9999999999999996,-0.67741935483871,-0.44736842105263186,-0.40845070422535246,-0.04347826086956452,-0.10000000000000053,-0.19287833827893142,-0.2258064516129039,-0.17014925373134338,-0.20943952802359878,0.22755013077593667,0.12905911740216602,-0.5885947046843181,-0.5885947046843172
10,-0.12522698231219298,-0.14049586776859435,-0.583333333333333,-0.3421275233061021,-0.5238095238095237,-0.14110429447852724,-0.6946564885496185,-0.7777777777777777,-0.8857142857142852,-0.67741935483871,-0.44736842105263186,-0.40845070422535246,-0.06956521739130395,-0.10000000000000053,-0.15727002967358983,-0.17302052785923738,-0.12238805970149258,-0.1622418879056049,0.22755013077593667,0.12905911740216602,-0.5845213849287165,-0.5845213849287165
11,-0.15836639989239343,-0.16253443526170797,-0.583333333333333,-0.2677931847977515,-0.9047619047619051,0.10429447852760809,-0.7404580152671756,-0.7777777777777777,-0.9714285714285711,-0.67741935483871,-0.42105263157894735,-0.380281690140845,-0.0608695652173914,-0.10000000000000053,-0.15727002967358983,-0.1847507331378302,-0.14029850746268657,-0.17404129793510315,0.22755013077593667,0.12905911740216602,-0.5682281059063139,-0.5682281059063139
12,-0.22509919967718073,-0.25619834710743783,-0.583333333333333,-0.33565707048413707,-1.0,0.16564417177914237,-0.5877862595419847,-0.7777777777777777,-0.9999999999999996,-0.67741935483871,-0.42105263157894735,-0.380281690140845,-0.04347826086956452,-0.1299999999999999,-0.24629080118694313,-0.26686217008797675,-0.24179104477611935,-0.28613569321533827,0.22755013077593667,0.12905911740216602,-0.5682281059063139,-0.5682281059063139
13,-0.19059788822382107,-0.19559228650137683,-0.583333333333333,-0.3758532158933994,-1.0,0.16564417177914237,-0.41984732824427495,-0.7777777777777777,-0.9999999999999996,-0.548387096774194,-0.5,-0.464788732394366,-0.017391304347825987,-0.11999999999999922,-0.16913946587537065,-0.178885630498534,-0.15820895522388012,-0.19764011799410053,0.22755013077593667,0.12905911740216602,-0.4093686354378816,-0.4093686354378816
14,-0.12267132961194394,-0.14049586776859435,-0.7833333333333323,-0.35250835354833665,-1.0,0.16564417177914237,-0.3587786259541985,-0.7777777777777777,-0.9999999999999996,-0.38709677419354893,-0.5,-0.464788732394366,8.881784197001252e-16,-0.10000000000000053,-0.11572700296735894,-0.10850439882697893,-0.0985074626865674,-0.14454277286135708,0.22755013077593667,0.12905911740216602,-0.4093686354378816,-0.4093686354378816
15,-0.16458739659694643,-0.15702479338842945,-0.833333333333333,-0.42181717094736193,-1.0,0.16564417177914237,-0.3587786259541985,-0.7777777777777777,-0.9999999999999996,-0.35483870967741993,-0.4894736842105263,-0.4535211267605632,8.881784197001252e-16,-0.10000000000000053,-0.13353115727002995,-0.1378299120234603,-0.11641791044776095,-0.15634218289085533,0.22755013077593667,0.12905911740216602,-0.3360488798370671,-0.33604887983706755
16,-0.15589481471517885,-0.14600550964187287,-0.833333333333333,-0.4788945694236828,-1.0,0.16564417177914237,-0.3587786259541985,-0.7777777777777777,-0.9999999999999996,-0.35483870967741993,-0.4736842105263155,-0.43661971830985946,8.881784197001252e-16,-0.10000000000000053,-0.11572700296735894,-0.1202346041055713,-0.0985074626865674,-0.12684365781710838,0.5693112467306012,0.39050791007493757,-0.28716904276985744,-0.28716904276985744
17,-0.11567691169547345,-0.14600550964187287,-0.833333333333333,-0.4417324738314079,-1.0,0.4110429447852777,-0.3587786259541985,-0.7777777777777777,-0.9999999999999996,-0.612903225806452,-0.4736842105263155,-0.43661971830985946,0.026086956521739424,-0.10000000000000053,-0.12166172106824913,-0.10850439882697982,-0.09253731343283578,-0.12684365781710882,0.5693112467306012,0.39050791007493757,-0.2920570264765785,-0.29205702647657805
18,-0.09785459681215913,-0.12396694214876014,-0.833333333333333,-0.3632897670964992,-1.0,0.4723926380368102,-0.2977099236641223,-0.7777777777777777,-0.9999999999999996,-0.67741935483871,-0.4736842105263155,-0.43661971830985946,0.04347826086956452,-0.10000000000000053,-0.10979228486646919,-0.09677419354838701,-0.08059701492537297,-0.1209439528023597,0.5693112467306012,0.39050791007493757,-0.29938900203665986,-0.2993890020366594
19,-0.007128925953325371,-0.024793388429752206,-0.833333333333333,-0.2719212577112282,-1.0,0.4723926380368102,-0.28244274809160297,-0.7777777777777777,-0.9999999999999996,-0.806451612903226,-0.4736842105263155,-0.43661971830985946,0.04347826086956452,-0.10000000000000053,0.02077151335311589,0.0029325513196480912,0.032835820895522616,-0.002949852507374562,0.5693112467306012,0.39050791007493757,-0.31079429735234276,-0.3107942973523419
20,-0.006927163898042377,-0.03581267217630835,-0.833333333333333,-0.16127743479430023,-1.0,0.4723926380368102,-0.28244274809160297,-0.7777777777777777,-0.9999999999999996,-0.8903225806451611,-0.42105263157894735,-0.380281690140845,0.04347826086956452,-0.10000000000000053,0.008902077151335508,-0.00879765395894383,0.00895522388059744,-0.01474926253687281,0.5693112467306012,0.39050791007493757,-0.3564154786150713,-0.3564154786150713
21,-0.0041024951240835605,-0.03030303030303072,-0.833333333333333,-0.12393587316128496,-1.0,0.4723926380368102,-0.26412213740458057,-0.7777777777777777,-0.9999999999999996,-0.903225806451613,-0.42105263157894735,-0.380281690140845,0.04347826086956452,-0.10000000000000053,0.008902077151335508,-0.00879765395894383,0.008955223880596996,-0.01474926253687281,0.5693112467306012,0.39050791007493757,-0.36048879837067194,-0.36048879837067194
22,0.07337413410451266,0.03581267217630879,-0.833333333333333,-0.16985676108515424,-1.0,0.4723926380368102,-0.20610687022900764,-0.7777777777777777,-0.9999999999999996,-0.9806451612903229,-0.42105263157894735,-0.380281690140845,0.06956521739130395,-0.10000000000000053,0.07418397626112805,0.061583577712609916,0.08656716417910504,0.050147492625367995,0.5693112467306012,0.39050791007493757,-0.37678207739307545,-0.376782077393075
23,0.23512004842289347,0.20661157024793342,-0.833333333333333,0.011397686480968616,-1.0,0.4723926380368102,-0.10229007633587761,-0.7777777777777777,-0.9999999999999996,-0.741935483870968,-0.42105263157894735,-0.380281690140845,0.08695652173913082,-0.10000000000000053,0.24629080118694402,0.2316715542521992,0.24776119402985008,0.19764011799410008,0.5693112467306012,0.39050791007493757,-0.37678207739307545,-0.376782077393075
24,0.31199139148564115,0.2727272727272734,-0.833333333333333,0.19350238538804287,-0.6190476190476186,0.4723926380368102,-0.18473282442748085,-0.7777777777777777,-0.9999999999999996,-0.806451612903226,-0.3157894736842102,-0.267605633802817,0.08695652173913082,-0.07000000000000028,0.2878338278931758,0.2785923753665691,0.2955223880597013,0.23303834808259527,0.5693112467306012,0.39050791007493757,-0.3523421588594702,-0.3523421588594706
25,0.3610195709193622,0.3223140495867778,-0.833333333333333,0.3137102969732304,-0.5238095238095237,0.4723926380368102,-0.28244274809160297,-0.7777777777777777,-0.9999999999999996,-0.7612903225806456,-0.2894736842105261,-0.23943661971831043,0.11304347826087024,-0.019999999999999574,0.3293768545994067,0.30791788856305,0.33731343283582094,0.28613569321533916,0.5693112467306012,0.39050791007493757,-0.3523421588594702,-0.3523421588594706
26,0.3807922523370779,0.3333333333333339,-0.833333333333333,0.30499881948866747,-0.5238095238095237,0.4723926380368102,-0.3068702290076337,-0.7777777777777777,-0.9999999999999996,-0.6903225806451614,-0.2894736842105261,-0.23943661971831043,0.13043478260869623,0.03000000000000025,0.3175074183976254,0.2844574780058653,0.3134328358208953,0.2625368731563422,0.5693112467306012,0.39050791007493757,-0.33279022403258685,-0.3327902240325864
27,0.49720895823525435,0.43801652892561993,-0.833333333333333,0.39558480501976323,-0.5238095238095237,0.4723926380368102,-0.416793893129771,-0.7777777777777777,-0.9999999999999996,-0.7290322580645165,-0.2894736842105261,-0.23943661971831043,0.18260869565217508,0.08000000000000007,0.41839762611276,0.3782991202346042,0.41492537313432853,0.36283185840707954,0.5693112467306012,0.39050791007493757,-0.32790224032586535,-0.32790224032586535
28,0.6257313874504007,0.5482093663911849,-0.833333333333333,0.48622070122491134,-0.5238095238095237,0.4723926380368102,-0.5083969465648854,-0.7777777777777777,-0.9999999999999996,-0.6903225806451614,-0.22631578947368425,-0.17183098591549317,0.2434782608695647,0.16000000000000014,0.4955489614243329,0.46627565982404784,0.5104477611940301,0.4513274336283182,0.5693112467306012,0.39050791007493757,-0.37352342158859475,-0.37352342158859475
29,0.6746250588472664,0.5702479338842981,-0.833333333333333,0.4770016215659423,-0.5238095238095237,0.4723926380368102,-0.5114503816793894,-0.7777777777777777,-0.8857142857142852,-0.67741935483871,-0.1315789473684208,-0.07042253521126751,0.286956521739131,0.20000000000000018,0.5311572700296732,0.5131964809384173,0.5522388059701488,0.4867256637168138,0.6931124673060154,0.7485428809325558,-0.4419551934826882,-0.44195519348268775
30,0.49384625731387466,0.39944903581267255,-0.833333333333333,0.30388509170525957,-0.5238095238095237,0.4723926380368102,-0.5114503816793894,-0.7777777777777777,-0.8571428571428568,-0.67741935483871,-0.14210526315789496,-0.08169014084507031,0.304347826086957,0.20000000000000018,0.37091988130563847,0.3548387096774195,0.37910447761194055,0.3274336283185839,0.6931124673060154,0.7485428809325558,-0.4052953156822814,-0.4052953156822814
31,0.41206537090591233,0.34435261707989007,-0.833333333333333,0.33012795893307345,-0.5238095238095237,0.4723926380368102,-0.49312977099236655,-0.7777777777777777,-0.8571428571428568,-0.548387096774194,-0.18421052631578938,-0.12676056338028197,0.35652173913043583,0.22999999999999954,0.3175074183976263,0.26686217008797763,0.3074626865671646,0.25663716814159354,0.6931124673060154,0.7485428809325558,-0.2586558044806515,-0.2586558044806515
32,0.3910148631380732,0.3388429752066111,-0.833333333333333,0.3650518616740426,-0.5238095238095237,0.4723926380368102,-0.3801526717557253,-0.7777777777777777,-0.7428571428571424,-0.516129032258065,-0.18421052631578938,-0.12676056338028197,0.3913043478260878,0.25,0.29376854599406554,0.2551319648093844,0.28358208955223896,0.2625368731563422,0.6931124673060154,0.7485428809325558,-0.23177189409368681,-0.23177189409368593
33,0.4590759297868052,0.39944903581267255,-0.833333333333333,0.49462823096394537,-0.5238095238095237,0.4723926380368102,-0.3587786259541985,-0.7777777777777777,-0.714285714285714,-0.38709677419354893,-0.1578947368421053,-0.09859154929577496,0.41739130434782634,0.25,0.37091988130563847,0.33137829912023475,0.3492537313432842,0.3392330383480826,0.6931124673060154,0.7485428809325558,-0.12423625254582493,-0.12423625254582449
34,0.6119779406819559,0.5371900826446288,-0.833333333333333,0.6713762048324634,0.23809523809523725,0.4723926380368102,-0.2519083969465652,-0.7777777777777777,-0.714285714285714,-0.5612903225806454,-0.1578947368421053,-0.09859154929577496,0.46086956521739175,0.25,0.5252225519287834,0.46041055718475077,0.49253731343283524,0.4808259587020651,0.6931124673060154,0.7485428809325558,-0.10794297352342141,-0.10794297352342097
35,0.7632658551348444,0.674931129476585,-0.833333333333333,0.8265268979005782,0.4285714285714288,0.4723926380368102,-0.12977099236641232,-0.7777777777777777,-0.5999999999999996,-0.7161290322580642,-0.026315789473684514,0.04225352112676006,0.5043478260869563,0.3099999999999996,0.6617210682492582,0.6129032258064524,0.6358208955223881,0.6047197640117998,0.6931124673060154,0.7485428809325558,-0.04276985743380868,-0.04276985743380868
36,0.7374066850494323,0.6473829201101937,-0.833333333333333,0.9744030217314386,0.4285714285714288,0.4723926380368102,-0.12977099236641232,-0.7777777777777777,-0.3428571428571425,-0.43225806451612936,-0.026315789473684514,0.04225352112676006,0.5217391304347831,0.34999999999999964,0.6201780415430265,0.57184750733138,0.5880597014925368,0.5634218289085551,0.6931124673060154,0.7485428809325558,-0.04276985743380868,-0.04276985743380868
37,0.681821238819019,0.5867768595041332,-0.833333333333333,0.9590812707422813,0.4285714285714288,0.4723926380368102,-0.12366412213740441,-0.7777777777777777,-0.39999999999999947,-0.35483870967741993,-0.026315789473684514,0.04225352112676006,0.5217391304347831,0.34999999999999964,0.5489614243323442,0.48973607038123257,0.5164179104477618,0.4926253687315634,0.6931124673060154,0.7485428809325558,-0.052545824847250344,-0.05254582484725123
38,0.6508843903423234,0.56473829201102,-0.833333333333333,0.989991198966484,0.4285714285714288,0.4723926380368102,-0.1206106870229009,-0.7777777777777777,-0.4285714285714284,-0.35483870967741993,-0.026315789473684514,0.04225352112676006,0.4956521739130437,0.34999999999999964,0.5192878338278937,0.44281524926686133,0.480597014925372,0.474926253687316,0.6931124673060154,0.7485428809325558,-0.05498981670061065,-0.054989816700611094
39,0.607337413410451,0.5261707988980717,-0.833333333333333,1.0,0.4285714285714288,0.4723926380368102,-0.04122137404580162,-0.7777777777777777,-0.4285714285714284,-0.35483870967741993,-0.05789473684210522,0.008450704225352101,0.47826086956521685,0.34999999999999964,0.4658753709198806,0.3841642228739004,0.43880597014925327,0.42772861356932124,0.6931124673060154,0.7485428809325558,-0.13564154786150695,-0.13564154786150695
40,0.6816194767637374,0.6088154269972454,-0.6333333333333337,0.9251125143522705,0.04761904761904745,-0.018404907975458684,-0.08091603053435126,-0.7777777777777777,-0.4285714285714284,-0.35483870967741993,-0.07894736842105221,-0.014084507042253502,0.47826086956521685,0.34999999999999964,0.5608308605341255,0.4897360703812308,0.5402985074626856,0.5339233038348086,0.6931124673060154,0.7485428809325558,-0.18940936863543767,-0.18940936863543767
41,0.6315824870536018,0.5316804407713507,-0.583333333333333,0.7936798927593074,0.3333333333333339,-0.14110429447852724,-0.025954198473282286,-0.7777777777777777,-0.4285714285714284,-0.43225806451612936,-0.07894736842105221,-0.014084507042253502,0.47826086956521685,0.34999999999999964,0.5014836795252227,0.4252199413489728,0.4865671641791036,0.4808259587020651,0.6931124673060154,0.7485428809325558,-0.19755600814663943,-0.19755600814663987
42,0.5127446364920303,0.3884297520661155,-0.583333333333333,0.5808477994643395,0.4285714285714288,-0.14110429447852724,0.03511450381679415,-0.7777777777777777,-0.4285714285714284,-0.45161290322580694,-0.07894736842105221,-0.014084507042253502,0.47826086956521685,0.3799999999999999,0.3471810089020777,0.2785923753665691,0.32537313432835857,0.32153392330383523,0.025283347863993555,-0.4820982514571188,-0.20977596741344184,-0.2097759674134423
43,0.545699105521555,0.48209366391184627,-0.583333333333333,0.6053108732940258,0.4285714285714288,-0.14110429447852724,0.03816793893129766,-0.7777777777777777,-0.4285714285714284,-0.45161290322580694,-0.07894736842105221,-0.014084507042253502,0.47826086956521685,0.40000000000000036,0.4658753709198824,0.3900293255131966,0.43283582089552164,0.4277286135693217,0.025283347863993555,-0.4820982514571188,-0.20814663951120238,-0.2081466395112015
44,0.7212320936175942,0.6584022038567499,-0.583333333333333,0.5098881540731899,0.4285714285714288,-0.14110429447852724,-0.004580152671755933,-0.7777777777777777,-0.4285714285714284,-0.45161290322580694,-0.07894736842105221,-0.014084507042253502,0.47826086956521685,0.40000000000000036,0.6735905044510386,0.5894428152492677,0.6358208955223881,0.6283185840707963,0.025283347863993555,-0.4820982514571188,-0.20162932790224053,-0.20162932790224009
45,0.8886945995023208,0.7961432506887061,-0.583333333333333,0.5271345928050062,0.4285714285714288,-0.5092024539877293,-0.03511450381679415,-0.7777777777777777,-0.4285714285714284,-0.5870967741935482,-0.07894736842105221,-0.014084507042253502,0.47826086956521685,0.40000000000000036,0.7982195845697331,0.7067448680351913,0.761194029850746,0.7404129793510323,0.025283347863993555,-0.4820982514571188,-0.24887983706721029,-0.2488798370672094
46,0.8738987154482487,0.779614325068871,-0.583333333333333,0.49192101936711197,0.4285714285714288,-0.7546012269938647,-0.07175572519083984,-0.7777777777777777,-0.4285714285714284,-0.5741935483870977,-0.01578947368421124,0.05352112676056331,0.5304347826086957,0.4300000000000006,0.762611275964391,0.6832844574780066,0.7373134328358204,0.7050147492625367,0.025283347863993555,-0.4820982514571188,-0.43788187372708753,-0.4378818737270871
47,0.8423565808057036,0.7190082644628113,-0.583333333333333,0.458928647912761,0.4285714285714288,-0.7546012269938647,-0.13587786259542023,-0.7777777777777777,-0.4285714285714284,-0.6516129032258062,0.02631578947368407,0.09859154929577452,0.5913043478260871,0.4500000000000002,0.7151335311572704,0.6422287390029333,0.68955223880597,0.6460176991150446,0.025283347863993555,-0.4820982514571188,-0.43788187372708753,-0.4378818737270871
48,0.8242652498486782,0.6914600550964192,-0.583333333333333,0.3943712558882506,0.4285714285714288,-0.7546012269938647,-0.1877862595419848,-0.7777777777777777,-0.4285714285714284,-0.2903225806451619,0.0684210526315785,0.14366197183098617,0.6086956521739131,0.5099999999999998,0.6854599406528199,0.6129032258064524,0.6597014925373137,0.6165191740412981,0.025283347863993555,-0.4820982514571188,-0.38900203665987787,-0.38900203665987787
